#Diffusion Coefficient in µm^2/s; Linear fit performed on the 4 first points of trajectories > 8 points
#Pixel size= .106µm ; Frame rate= .02sec
ROI	Trace	D(µm²/s)	MSD(0)	MSE
 1	 7107	 .830886633735918	-4.11758700851838E-02	 .989508633854229
 1	 7108	 .194960003893692	-1.4374189613798E-03	 .976406210607537
 1	 7109	 1.65475649174851	 1.56958401437059E-02	 .950421496935067
 1	 7110	 2.7264379441837E-03	 8.30860811223669E-03	 .260704760903998
 1	 7111	 4.1172035623007E-03	 1.20550567187963E-02	 .272596039598593
 1	 7112	 .156685207360026	 5.74900318033785E-03	 .997177956258459
 1	 7113	 .370249334743811	-1.71105861486715E-02	 .932186239830589
 1	 7114	 .199606659541781	-8.42730942259346E-03	 .977562914230697
 1	 7115	 7.56046510215623E-02	 5.58017944899914E-04	 .994673150061666
 1	 7116	 .163950002579612	 4.52537642502706E-04	 .98885683323324
 1	 7117	 7.09896552428375E-02	 1.02392647578123E-02	 .709269028786917
 1	 7118	 1.13864174083252E-02	 1.10895878278331E-02	 .57409107490008
 1	 7119	 .387176718231519	-.009637109654645	 .998538674755315
 1	 7120	 6.07406679916839E-02	 1.45031593818989E-02	 .93534338664548
 1	 7121	 .481496550936144	 1.19731981085094E-02	 .965008065464939
 1	 7122	 1.41613934525463E-02	 3.77281905397191E-04	 .974218459172691
 1	 7123	 7.65480454747592E-02	 1.33486983223885E-02	 .780621097815843
 1	 7124	 5.99949030925096E-02	 3.98391734240712E-03	 .994627215255653
 1	 7125	 .266507912561344	-1.29795348367126E-02	 .990605244569351
 1	 7126	 .643216343877503	-2.10459454890363E-03	 .960304847807118
 1	 7127	 .619909689451628	-4.14435824082306E-02	 .98271233190087
 1	 7128	 .111315202305483	 1.75605035321259E-02	 .843594852435061
 1	 7129	 9.60879884023386E-03	-3.08340621888213E-04	 .989444935644444
 1	 7130	 .00001	 2.10484663747472E-03	 6.96823723764201E-06
 1	 7131	 5.03876898179116E-02	 2.35574062975172E-02	 .565791118049608
 1	 7132	 .59161488297128	-2.54259947685165E-02	 .979621030385576
 1	 7133	 5.73347177421872E-02	 7.58870148303293E-03	 .860645922721564
 1	 7134	 .021396471870712	 5.35496236179698E-02	 1.03802760777001E-02
 1	 7135	 .158767127528709	-3.93582027987636E-03	 .974543508706445
 1	 7136	 9.53542115491675E-02	 2.76733373392875E-03	 .974548099882338
 1	 7137	 1.61701642273773E-02	 7.99344307378091E-03	 .448538823025087
 1	 7138	 4.69032620470079E-02	 8.5387196516292E-04	 .919286438220084
 1	 7139	 3.08463657302679E-03	 2.37432539958555E-03	 .64353977506773
 1	 7140	 1.47058048451361E-03	 3.3171160685212E-03	 5.49931128010341E-02
 1	 7141	 5.78209925789237E-04	 3.27605097490875E-03	 .348284885055805
 1	 7142	 5.13665853165957E-03	 7.92296781507339E-03	 .137808792769584
 1	 7143	 .529659039774148	 1.59712255991878E-03	 .960094934317805
 1	 7144	 9.52364680558963E-02	 3.14231465484907E-02	 .705457382371517
 1	 7145	 .504568838333845	-1.03280380941746E-02	 .999516282841203
 1	 7146	 7.53745611337875E-03	 1.73363354252266E-03	 .977186197312638
 1	 7147	 2.99965731786127E-04	 2.87474069246157E-03	 3.91640382037378E-02
 1	 7148	 .00001	 2.08887293168882E-03	 .988743074772823
 1	 7149	 .598339854763515	-.016774115094695	 .986288503695125
 1	 7150	 .29660118147186	 2.69816159199211E-02	 .651432221669056
 1	 7151	 .767587290356041	-2.36054255671643E-02	 .994536978235555
 1	 7152	 .216875861318959	-1.57332561502504E-03	 .99178175875459
 1	 7153	 3.20969522195417E-02	 8.85193769812625E-03	 .901681699281497
 1	 7154	 5.47240457539642E-04	 6.39741339477194E-04	 .449832077212233
 1	 7155	 .280691671930426	-9.14454419921427E-03	 .998275396328305
 1	 7156	 .471880142869501	 8.71304438063145E-03	 .974394853566859
 1	 7157	 .955438730665999	-3.59024620278984E-02	 .99581060637731
 1	 7158	 .340690327570413	-1.32880709766447E-02	 .994684990775381
 1	 7159	 9.90013987252098E-03	 1.14346660619782E-02	 9.89716376393276E-02
 1	 7160	 .590683230986494	-1.85037027190255E-02	 .99927262846993
 1	 7161	 4.94342762578371E-04	 3.73874029109639E-03	 3.83305558472557E-03
 1	 7162	 .38501363524079	 4.02264261660518E-03	 .992429617654991
 1	 7163	 .212086013463239	-4.78034869688558E-03	 .981579101688646
 1	 7164	 .178937816317458	-6.10443178566892E-03	 .999155675550338
 1	 7165	 .199735596507141	 2.35123744330212E-02	 .926595379257457
 1	 7166	 .648354058501846	-1.99408039780507E-02	 .995586616521273
 1	 7167	 6.69645793626143E-05	 1.43862928717775E-03	 1.00301326395736E-02
 1	 7168	 .00001	 4.22103979686405E-03	 .248721155118309
 1	 7169	 .152443165884994	 1.42987459336766E-03	 .999742710800733
 1	 7170	 6.53060445620465E-02	 .006762982756625	 .895886537397089
 1	 7171	 .00001	 5.28487684777018E-03	 .292383927120932
 1	 7172	 .409164523561082	-2.57512720759653E-02	 .960606072560505
 1	 7173	 6.43475080331516E-02	 5.58631301852499E-03	 .934785253384419
 1	 7174	 .719169831895902	-3.69644175899024E-02	 .962910787508054
 1	 7175	 .691648265122179	-2.50988686596776E-02	 .993875114298258
 1	 7176	 .190550824837799	-4.06846385904019E-03	 .997625516116758
 1	 7177	 .363145330546404	-1.91846701049427E-02	 .983308453770767
 1	 7178	 .21530016086993	 2.37830029679779E-03	 .979115129426115
 1	 7179	 .266723573065255	 7.58702889646183E-04	 .99123014139991
 1	 7180	 .118693081127959	-4.29208626211936E-03	 .998832651293574
 1	 7181	 .219412371040856	-1.09317343181408E-02	 .980058201004541
 1	 7182	 .205584327936502	 1.72209026977618E-03	 .983222092782586
 1	 7183	 5.62438319638637E-03	 5.62655537531346E-03	 .102461823880647
 1	 7184	 3.11047781858497E-03	 4.52159891228728E-03	 7.10172720390671E-02
 1	 7185	 .17409410360045	 7.2970599861795E-03	 .966278630803817
 1	 7186	 .127736994529161	-.003295534012017	 .988332826138095
 1	 7187	 .390475020356701	-3.47245492811452E-03	 .985558934753023
 1	 7188	 .36224443425572	-1.00060598327485E-02	 .965250998039245
 1	 7189	 2.82380200244189E-03	 9.41608691123324E-04	 .673887869959164
 1	 7190	 .00001	 2.49769661189556E-02	 .140208560643876
 1	 7191	 .115145953391094	 1.98623289171532E-03	 .972210990690511
 1	 7192	 .10949658813239	 2.44983812847504E-03	 .967130138758735
 1	 7193	 2.71943186560696E-04	 1.82090223662157E-03	 .113356119511272
 1	 7194	 .47171800925954	-3.85049686145935E-03	 .998786159641916
 1	 7195	 1.35565274018788	-8.24416339766352E-02	 .974692467911103
 1	 7196	 .353841409265891	 1.7703201425124E-03	 .995574880140733
 1	 7197	 7.62960980941652E-02	 1.90675695633456E-02	 .576767168279107
 1	 7198	 .421241774759095	-9.75489835664265E-03	 .999627066453727
 1	 7199	 .00001	 3.71439479954653E-03	 4.2270414753032E-05
 1	 7200	 .362070318977274	-1.20376564323462E-02	 .949012320812363
 1	 7201	 .308802902571904	-8.25143286737395E-03	 .998895848151588
 1	 7202	 .393891553020936	-1.51456134666811E-02	 .998905889809038
 1	 7203	 1.77010312970278E-02	 .024269317654877	 .1782447110139
 1	 7204	 9.17952536736805E-02	 4.54501343640722E-04	 .932042327339743
 1	 7205	 .214989010989725	 9.2123987933947E-03	 .982426744700659
 1	 7206	 8.74180526085195E-02	 9.71363546406999E-04	 .993312708817984
 1	 7207	 .410287233561398	-1.14661238745132E-02	 .990568143400791
 1	 7208	 1.44776899198283E-02	 5.37640913227398E-03	 .827143422214653
 1	 7209	 6.13265049564327E-03	 5.01426951906968E-04	 .965722814262895
 1	 7210	 9.11054347755719E-02	-3.85868275064662E-03	 .992364251657176
 1	 7211	 4.31841203023755E-03	 4.98643488492425E-03	 .181477179437231
 1	 7212	 5.5351833698355E-03	 9.39888225597637E-03	 .823597069090123
 1	 7213	 .231469759288786	-1.41220689831254E-02	 .991281019411452
 1	 7214	 .178214204290757	 .014714917383446	 .877103523392103
 1	 7215	 .295566665726452	-7.40910189426902E-03	 .997033821792513
 1	 7216	 .479285763460216	-8.38981766600643E-03	 .995934216777753
 1	 7217	 .294229502803321	 2.24521615415594E-03	 .992015500859394
 1	 7218	 7.16712352567981E-02	 7.47655585265661E-03	 .993239616624962
 1	 7219	 1.13755821043674E-03	 1.46360208131323E-03	 4.73161108873604E-02
 1	 7220	 1.47804732544604	-.073112729905193	 .935539011717411
 1	 7221	 .136460761389588	 7.09407844528663E-04	 .998294882108139
 1	 7222	 2.59277753565316E-02	 1.44527702281377E-02	 .487218386670571
 1	 7223	 .649179426790597	-2.19841105756807E-02	 .998779169602438
 1	 7224	 7.20966016489782E-03	 1.99818792196797E-03	 .949686623608757
 1	 7225	 .229073997368073	-2.51274586726582E-03	 .991856189032521
 1	 7226	 .268565479469077	 9.46635516726952E-03	 .976599131320475
 1	 7227	 8.96160563505796E-02	 8.82629023155841E-03	 .884694387664491
 1	 7228	 .29537542499531	 2.09215001822964E-02	 .811895227587593
 1	 7229	 .122831377508703	 3.53960880687304E-02	 .393416250703074
 1	 7230	 4.14880224719758E-03	 1.88468917415346E-03	 .913489567496865
 1	 7231	 .00001	 2.9302163962031E-03	 .864843483506328
 1	 7232	 8.26579027968966E-02	 7.29370946538573E-03	 .784028013452471
 1	 7233	 3.86676041462479E-02	 3.31295312174389E-03	 .89218380773095
 1	 7234	 3.36263137273159E-02	 7.77897705949604E-03	 .909485725200825
 1	 7235	 7.13053590528115E-02	 1.32060897349518E-02	 .69534839691116
 1	 7236	 2.86109378042008E-02	 9.7324458131844E-03	 .475116389685066
 1	 7237	 .501810278782241	-.017925340089834	 .999702415213394
 1	 7238	 .224228801567439	-9.56768234717207E-03	 .986305917342272
 1	 7239	 6.18809992282723E-03	 4.04025870153177E-03	 .57660128835986
 1	 7240	 .14912661411994	 .009751010195704	 .96902691603943
 1	 7241	 .122376141737226	 5.21591870298327E-03	 .904737569881241
 1	 7242	 .454332778022109	-7.65589785777925E-03	 .985064720488867
 1	 7243	 2.32479355412881E-02	 4.17848894414569E-03	 .81165113394055
 1	 7244	 3.36287009638766E-03	 4.52940128108184E-03	 .292388978943735
 1	 7245	 6.04944425464479E-02	 2.61823055800334E-03	 .858420621485783
 1	 7246	 .712295131451996	-4.29752607905878E-02	 .987058645291514
 1	 7247	 .135795917178409	-1.42179920911068E-03	 .990066912859482
 1	 7248	 1.32932410189555E-04	 2.28825705252368E-03	 5.10541843644724E-04
 1	 7249	 .328728471137757	-9.59921508885838E-03	 .990971655028629
 1	 7250	 .244051169388882	-1.47464526816154E-02	 .95041298153509
 1	 7251	 .00001	 3.90493590088811E-03	 3.58649296507611E-04
 1	 7252	 .310647255035787	 1.50414953231978E-02	 .889690623191542
 1	 7253	 1.64891831563953E-02	 3.92658890683549E-03	 .95159961240918
 1	 7254	 .00001	 7.85004862842794E-03	 .530547898025291
 1	 7255	 5.35703333121801E-02	 1.53068247612103E-02	 .794494807573746
 1	 7256	 .422516060476449	-1.02288960824158E-02	 .997916736821765
 1	 7257	 1.31970404999731E-02	 4.49511474797494E-03	 .965335682849412
 1	 7258	 1.43897850691684E-02	 6.1966628294558E-03	 .508700915835333
 1	 7259	 .00001	 2.45414050668288E-03	 .127836861179469
 1	 7260	 1.44944463929327E-02	 9.93936665894953E-03	 .717567568513312
 1	 7261	 .55694819997928	 5.08046759455351E-03	 .998843077794641
 1	 7262	 .229749109601985	 9.33567622715611E-03	 .957075501848073
 1	 7263	 .00001	 1.28409590745489E-02	 .186317820394379
 1	 7264	 .28017050660881	-1.9059282576751E-03	 .984676622200368
 1	 7265	 .731232890970284	-5.51699892011529E-02	 .965145965076334
 1	 7266	 6.15859347248928E-03	 8.72436242371034E-03	 .104504921661525
 1	 7267	 1.30188318903634E-02	 1.23224436182783E-03	 .996281592108646
 1	 7268	 8.36342705586953E-02	 3.64528495673232E-03	 .919344981757703
 1	 7269	 .126950709593647	 3.31540650101565E-02	 .327455160984967
 1	 7270	 .00001	 4.13660344608117E-03	 1.07437383961667E-02
 1	 7271	 1.08458471104871	-5.32563240103812E-02	 .993967416284004
 1	 7272	 1.56168135423269E-02	 2.38438584322226E-02	 .13386884614119
 1	 7273	 .248797872032833	 1.68247697215119E-02	 .951248061551594
 1	 7274	 .1108203649644	 1.6606636122855E-03	 .982505449668481
 1	 7275	 .593879097317938	-2.34434925870398E-02	 .991911751159645
 1	 7276	 .00001	 1.95702209539646E-03	 5.52615084299936E-02
 1	 7277	 .164262834168721	 3.45673067797427E-03	 .969782819419807
 1	 7278	 1.10614755470159E-02	 1.67283233785878E-02	 .280475376460938
 1	 7279	 .00001	 1.79143998468917E-03	 6.32801192795237E-02
 1	 7280	 .00001	 .021637102242905	 9.10049170190835E-02
 1	 7281	 .29182350390855	-1.64752125819945E-02	 .971061165851469
 1	 7282	 .516602704991047	-1.54311196392926E-02	 .999092742299158
 1	 7283	 .130144406868067	-4.03935519968223E-03	 .982664419154304
 1	 7284	 4.7577420589432E-03	 1.21300822313693E-03	 .997302571101574
 1	 7285	 .160551270676906	 1.57256807180543E-03	 .990512016014664
 1	 7286	 .204486315145644	 2.34103268352039E-02	 .752533270278885
 1	 7287	 .013590711380886	 1.61562509944441E-03	 .949538145021807
 1	 7288	 .186602375598006	-1.29956235398651E-02	 .962460423388423
 1	 7289	 4.13087556133138E-03	 3.04775455136911E-03	 .364553686035004
 1	 7290	 .237826389934918	 .022594517191201	 .941177778086171
 1	 7291	 .454312528048321	-1.80949445128558E-02	 .986797268138385
 1	 7292	 .210520086501937	 1.12384688602141E-02	 .923628261274611
 1	 7293	 2.23557154535951E-03	 1.03882580534427E-03	 .677216489882788
 1	 7294	 .26512538089009	-3.54910011080006E-03	 .999442118886116
 1	 7295	 2.61529869403894E-03	 1.33315644136288E-03	 .57223731392232
 1	 7296	 1.41030503482649E-03	 1.43589655156058E-02	 4.43541714662491E-03
 1	 7297	 2.19433399696573E-02	 6.66978362511472E-03	 .80722502582678
 1	 7298	 .00001	 1.64932852135403E-03	 7.94570717024885E-02
 1	 7299	 3.28997000032068E-03	 3.26451414475553E-03	 .415510626764386
 1	 7300	 2.42543669869217E-03	 2.18392440830974E-03	 .561168616340444
 1	 7301	 .333695122231004	-1.08837086027835E-02	 .993590912646042
 1	 7302	 .233808329634902	 .017154067992935	 .902958884239703
 1	 7303	 .117108088760577	 1.74924946117262E-03	 .96609149517384
 1	 7304	 .607669256120637	-3.95341129317991E-02	 .990345482425441
 1	 7305	 .00001	 1.86803928751768E-03	 .559526688139882
 1	 7306	 2.52668184284754E-02	 4.33726122045973E-03	 .985846799151346
 1	 7307	 .230447274723739	-1.69658391527029E-02	 .97587735110826
 1	 7308	 .441663040145178	 4.51587393478053E-03	 .833110031350938
 1	 7309	 4.14457712699365E-03	 9.96277117670984E-04	 .962849651106034
 1	 7310	 1.35885638063644E-02	 3.86316449909521E-02	 2.56596155819078E-02
 1	 7311	 .233013474713365	 8.25439902874081E-04	 .987440264258474
 1	 7312	 .126769650695988	-5.44256463946251E-04	 .99595733643748
 1	 7313	 .893086986274045	-.053447080649964	 .988987012752175
 1	 7314	 .179009291150562	-9.9931393869026E-03	 .949759560736462
 1	 7315	 1.69984547070949	-3.76604957681753E-02	 .960575484083006
 1	 7316	 3.91682557131326E-03	 8.71753344576788E-03	 .448030289050493
 1	 7317	 .274250478962218	 1.66367890181423E-02	 .895481069720447
 1	 7318	 1.32646928574611E-02	 7.36247324411363E-03	 .444205267330268
 1	 7319	 .172808419418577	 2.80907447595631E-03	 .843232235760765
 1	 7320	 .00001	 2.46537208802614E-03	 .382571961364154
 1	 7321	 .788834421365743	-3.42287510913832E-02	 .997028387467715
 1	 7322	 .442931345020132	-2.66913435618583E-02	 .986291191292722
 1	 7323	 .113265411187583	-5.5193784878123E-03	 .997278302815784
 1	 7324	 .00001	 1.38368049536495E-02	 .375214637171296
 1	 7325	 2.4780077545226E-03	 1.78500223433318E-03	 .892721667854756
 1	 7326	 8.60324389409451E-02	 .011667779191998	 .970086609990633
 1	 7327	 .566286913148857	 1.69802281560967E-02	 .939662899047147
 1	 7328	 .607152172844248	-2.33243029330234E-02	 .998172845547199
 1	 7329	 6.4444863902363E-03	 1.44616427914904E-03	 .42002611743169
 1	 7330	 5.4202538466874E-05	 3.03857848114403E-03	 7.90950794482528E-05
 1	 7331	 5.3756351874434E-04	 1.80956470452164E-03	 .215048266464575
 1	 7332	 .187714798918259	 .02020937637221	 .675846566333058
 1	 7333	 .00001	 4.05944320199483E-03	 .329423642760658
 1	 7334	 .976168024732946	-2.78531565325518E-02	 .987189219332443
 1	 7335	 .101991400412885	 3.65538606054335E-03	 .966503976075867
 1	 7336	 .414825349760187	 2.87042499985901E-03	 .945437740037846
 1	 7337	 6.99589372249452E-02	 3.84067968461058E-02	 .624228486865392
 1	 7338	 .605158522970859	 7.11430292644316E-03	 .978550889031362
 1	 7339	 .124832488488972	 1.23851507831953E-03	 .938598162760013
 1	 7340	 .216910514031012	 2.85163392976854E-02	 .946432567572511
 1	 7341	 .127036859751654	-5.75301620192183E-03	 .956450170122088
 1	 7342	 .693296344089203	 2.47115074451095E-02	 .994165620690123
 1	 7344	 .174226060568477	 4.46123509287945E-04	 .93297890126856
 1	 7345	 2.44898157512213E-03	 1.70167118231162E-03	 .966797728944844
 1	 7346	 8.33282899727517E-03	 1.7401072674124E-03	 .954295099923664
 1	 7347	 .489466814356077	 3.34447842936649E-03	 .951458761037425
 1	 7348	 .22824911742296	 1.45466742241782E-02	 .964650246006581
 1	 7349	 5.38017322646273E-02	 1.50536989297516E-02	 .262710390303499
 1	 7350	 .265667080901586	-1.14753714077225E-04	 .99813365648867
 1	 7351	 1.37998315818005E-02	 1.36112052885382E-03	 .933732739354407
 1	 7352	 1.94824372775146E-03	 1.29877879394978E-03	 .653899121173823
 1	 7353	 .873063875404061	-.051787217286018	 .979149763148984
 1	 7354	 .466954610363972	-1.70682373310513E-03	 .891034460067464
 1	 7355	 .314015054489047	-4.3490189200522E-03	 .992292619590991
 1	 7356	 .234856846761423	-.014055393417751	 .985733902077328
 1	 7357	 6.24091721995935E-02	 1.33017523494344E-03	 .959275858081064
 1	 7358	 7.66260021819609E-03	 3.0598453867486E-03	 .860779763124223
 1	 7359	 .249266903369528	 7.83791462630263E-03	 .925946906204268
 1	 7360	 9.76152621831481E-02	 2.06742846420436E-03	 .981011853700117
 1	 7361	 .00001	 .003115565880892	 .192268110033096
 1	 7362	 5.18409515758272E-03	 8.78390327093736E-03	 4.34504413062966E-02
 1	 7363	 .178237853634032	 4.54734593676694E-02	 .88281394755975
 1	 7364	 .26002261247191	-2.57308898125813E-03	 .981623181295103
 1	 7365	 2.61856087766149E-03	 2.18066198327029E-03	 .273392310566056
 1	 7366	 .238602987629221	 7.37130572885649E-03	 .996052487258241
 1	 7367	 8.20365466507382E-04	 1.5454503925598E-03	 8.54379157385912E-02
 1	 7368	 5.61917662544821E-02	 1.03682826202179E-02	 .578799703085034
 1	 7369	 9.68630146558508E-02	-1.68651762167411E-04	 .998933818299987
 1	 7370	 9.05188892199923E-02	 3.44578605930233E-03	 .957321163225346
 1	 7371	 8.72539106493838E-03	 2.79039369730217E-03	 .756036320339603
 1	 7372	 .406935988125324	-2.25295771171474E-02	 .956922704875813
 1	 7373	 .357639329935604	-4.94216063906842E-03	 .997550992780481
 1	 7374	 .21811679337405	 5.83976094790664E-03	 .966487253845997
 1	 7375	 .54965873215356	-6.07595760096712E-03	 .988360344427675
 1	 7376	 .107940884481791	-4.13623063920802E-03	 .988527288103575
 1	 7377	 7.10187375161025E-02	 5.97540064357721E-04	 .997961018290092
 1	 7378	 .121276045632331	 4.40223019540199E-03	 .970650787596791
 1	 7379	 .295590128381432	-6.20940148438877E-03	 .99566468661323
 1	 7380	 5.54258259279184E-02	 1.20953222920576E-02	 .597265750539449
 1	 7381	 .00001	 1.63925806482854E-02	 8.43941776897462E-02
 1	 7382	 2.44034210774181E-03	 7.96735181566442E-03	 9.43498084037616E-02
 1	 7383	 2.95881509322656E-02	 4.56013343153847E-03	 .949587080432982
 1	 7384	 .016442234055512	 9.65806952727281E-03	 .18917271916694
 1	 7385	 .243948900113728	 4.36960590590852E-03	 .995385450248102
 1	 7386	 .00001	 6.01564248550167E-03	 .233806311795555
 1	 7387	 .233561920743108	 3.80685296361325E-03	 .997944041203569
 1	 7388	 4.44286242249074E-02	 3.42608031473814E-03	 .921211536447055
 1	 7389	 4.67065761447536E-03	 6.41217116244633E-03	 .398220749631346
 1	 7390	 1.19515279431019E-03	 3.20122942023471E-03	 .132308384237084
 1	 7392	 5.26549580036676E-03	 1.71583538067821E-03	 .706401888579205
 1	 7393	 .44835896269159	 4.55650054461355E-03	 .853655616817225
 1	 7394	 .192736831056058	-6.12568739538927E-03	 .993003263330753
 1	 7395	 9.25195963520192E-02	 2.02170557429496E-02	 .953450185642736
 1	 7396	 .00001	 4.39262540973382E-03	 .168228863332135
 1	 7397	 .32931036992256	-1.60922116683553E-02	 .979557835166733
 1	 7398	 1.278732041338E-04	 1.97526486051477E-03	 2.05332925878445E-03
 1	 7399	 3.41584936318652E-03	 1.1148941218895E-03	 .718926152216865
 1	 7400	 .100427038725537	-9.43332537617152E-04	 .982517291448616
 1	 7401	 .493652275741241	-2.04711590577798E-02	 .999844710225686
 1	 7402	 2.13083015086818E-03	 4.54279276581306E-03	 .477085616530481
 1	 7403	 .00001	 5.82806730088245E-03	 .51346502607358
 1	 7404	 .00001	 9.73306641109601E-03	 2.1265617866415E-03
 1	 7405	 .157969551243927	 5.7991583467233E-04	 .959736984074176
 1	 7406	 .634963470701613	-3.93637750032099E-02	 .981067515294776
 1	 7407	 .250534797620113	 2.75102114005531E-03	 .98738186994959
 1	 7408	 .107896011909478	 1.28858880826686E-02	 .908928185386136
 1	 7409	 .323871042044251	-1.33336298220816E-02	 .991996571084175
 1	 7410	 .00001	 5.98178861741772E-03	 .080161181010503
 1	 7411	 9.09848224580015E-02	 4.52413211492888E-03	 .98296141826719
 1	 7412	 .13872741933302	 6.16692988426516E-03	 .898592515095502
 1	 7413	 .953198224121172	-1.96804349526806E-02	 .968705728469759
 1	 7414	 .194206597417004	-3.38818660213951E-03	 .995592024809006
 1	 7415	 .00001	 2.43794074602151E-02	 .384165298419835
 1	 7416	 .072444924728676	 4.8350018304026E-03	 .76768184713791
 1	 7417	 .236292441533432	 1.06115018041747E-03	 .98930323539888
 1	 7418	 .177315260980934	 6.90847703697674E-03	 .991921507647802
 1	 7419	 .42372266475081	-6.63904683626268E-03	 .999604904302676
 1	 7420	 4.87375312009667E-02	 1.33889607376668E-02	 .9853365481514
 1	 7421	 .00001	 2.59402122157306E-03	 .169793315237932
 1	 7422	 .132889717992686	 1.11024214059479E-02	 .900632853720603
 1	 7423	 .00001	 2.23095756110579E-03	 2.67275850148469E-02
 1	 7424	 .00001	 1.19332118803316E-03	 4.18572891961863E-03
 1	 7425	 .310204402771319	 5.21669101886202E-03	 .958933141264555
 1	 7426	 2.56132366525985	-.166308078733667	 .985612356998272
 1	 7427	 1.02638514475905	-4.74440660340967E-02	 .994779338772426
 1	 7428	 1.90920154415152E-02	 7.34279391260637E-03	 .92968017324588
 1	 7429	 8.69580042093238E-03	 .028359967456686	 8.97131673992701E-02
 1	 7430	 2.24283699230675E-03	 1.59503619439702E-03	 .324194840573233
 1	 7431	 .25171872717041	 6.53273356082224E-03	 .906090985825913
 1	 7432	 .671056332397004	-4.43949707599595E-02	 .989121933289556
 1	 7433	 3.42329386654685E-02	 1.67253762588432E-02	 .452750630456267
 1	 7434	 .372526903692704	 8.14271042210832E-04	 .92472982075594
 1	 7435	 .00001	 1.46897232592739E-02	 .860261187381329
 1	 7436	 .1617175776571	 3.14652053363728E-04	 .985678783896906
 1	 7437	 .00001	 2.54021086998653E-03	 4.28435362339375E-03
 1	 7438	 .100372199535612	 3.27293315757489E-02	 .794056703777929
 1	 7439	 .00001	 2.10947130420546E-03	 .180871416567134
 1	 7440	 4.22216489235367E-02	 5.1462337172002E-04	 .988239934054634
 1	 7441	 7.04809669782345E-02	 2.46642734484057E-03	 .978694508209652
 1	 7442	 .149855612251185	 1.52741040365194E-02	 .697273371835774
 1	 7443	 4.85138453378867E-05	 2.89844396917544E-03	 6.17606421755076E-04
 1	 7444	 6.0169804004786E-03	 9.03473767692746E-03	 .187820114145378
 1	 7445	 3.06524816918146E-02	 2.07407510493309E-03	 .98904630872332
 1	 7446	 .430559330102952	-1.48383909988002E-02	 .998241558888256
 1	 7447	 4.9064367629512E-03	 1.60187040254157E-03	 .888754894754458
 1	 7448	 7.49483943069968E-02	 1.82118235976919E-02	 .765754407701776
 1	 7449	 2.02269638914485E-03	 8.60139369482613E-04	 .510410774138379
 1	 7450	 1.06658226326746	-6.24112572340862E-02	 .950747320206957
 1	 7451	 1.34299038534138E-02	 2.73139686646902E-02	 .11165808084911
 1	 7452	 .00001	 2.98805469985914E-03	 .79183889546857
 1	 7453	 2.31213294529294E-03	 7.87735643825458E-04	 .615877041132744
 1	 7454	 7.75058429534303E-02	 1.39468410035236E-02	 .771623048406245
 1	 7455	 .290317566897019	-1.20802499532751E-02	 .997052426503354
 1	 7456	 .199292585552908	 .020037171176281	 .89719585725858
 1	 7457	 .024630573605134	 4.25449437155481E-03	 .959903175640402
 1	 7458	 .125585347915148	 2.63892723318361E-02	 .925203883915124
 1	 7459	 1.35291720785139E-03	 1.63909812783628E-03	 .960081477847387
 1	 7460	 .298939786402556	 8.36257408909538E-03	 .99262376378595
 1	 7461	 2.53488422112363E-02	 1.46868330176741E-02	 .773769529630762
 1	 7462	 .369960232252509	-1.23218776059196E-02	 .986117544212405
 1	 7463	 .216848366581637	-4.73978262350784E-03	 .993399165901558
 1	 7464	 .630534438261144	-3.90491753450328E-02	 .976514220035637
 1	 7465	 .181056431272283	-2.19954304437276E-03	 .99705909535984
 1	 7466	 9.68328028036322E-02	 1.13940270614555E-02	 .816914619427105
 1	 7467	 .282161329585616	-.011709643707433	 .994965932173023
 1	 7468	 2.44533025673522E-02	 1.10762009836744E-02	 .936203722253521
 1	 7469	 .037515543138781	 1.15778107531812E-02	 .626138512012077
 1	 7470	 .00001	 .003791777257292	 .466678703198042
 1	 7471	 4.08736338255858E-02	 1.15698493687333E-02	 .949883339843456
 1	 7472	 3.38179184547884E-02	 1.93654720596228E-03	 .911337605186795
 1	 7473	 .227609321608604	 8.32802472953588E-03	 .974577439770362
 1	 7474	 .177486136028943	-3.93580823965061E-03	 .995472176357418
 1	 7475	 .184276263765118	 3.11728513286661E-03	 .985176784751812
 1	 7476	 .484564691759411	 2.30998482811481E-02	 .973787915470826
 1	 7477	 .202696739343128	 9.99607855571068E-03	 .964604635443898
 1	 7478	 .133669470003568	 2.52697994256801E-04	 .998637694395434
 1	 7479	 8.05449244294793E-03	 .017681663277874	 .112351709739028
 1	 7480	 .118022383686933	 2.07379417309852E-02	 .585900434072607
 1	 7481	 1.52382605694798E-04	 3.20875670959392E-03	 2.45277127216255E-03
 1	 7482	 .00001	 1.78090902317757E-03	 .194404075469926
 1	 7483	 1.24154297496964E-02	 1.10778315970926E-02	 .309628865636298
 1	 7484	 .350061095533365	 3.55763707412242E-02	 .840352853053942
 1	 7485	 8.49289240891974E-03	 3.5918146055495E-03	 .799295733974022
 1	 7486	 .00001	 2.06863474736589E-03	 8.30454814483728E-04
 1	 7487	 .183711652746158	-4.93489627647211E-04	 .994669704952433
 1	 7488	 .11026302240306	 5.63355235610081E-03	 .968041428655307
 1	 7489	 3.6529958275956E-03	 7.08770006470126E-03	 2.52558068374063E-02
 1	 7490	 .186054294401782	 1.88214459955692E-03	 .863159576603925
